868096749, 24320, 2018-10-19 17:00:00, 50.0, P, 2018-10-12 09:30:00
1915647230, 24320, 2018-10-19 17:00:00, 55.0, C, 2018-10-12 09:30:00
3550736939, 24320, 2018-10-19 17:00:00, 55.0, P, 2018-10-12 09:30:00
1142410128, 24320, 2018-10-19 17:00:00, 60.0, C, 2018-10-12 09:30:00
3726686493, 24320, 2018-10-19 17:00:00, 60.0, P, 2018-10-12 09:30:00
727190258, 24320, 2018-10-19 17:00:00, 61.0, C, 2018-10-12 09:30:00
2364381177, 24320, 2018-10-19 17:00:00, 61.0, P, 2018-10-12 09:30:00
1142959464, 24320, 2018-10-19 17:00:00, 62.0, C, 2018-10-12 09:30:00
1365873905, 24320, 2018-10-19 17:00:00, 62.0, P, 2018-10-12 09:30:00
631926386, 24320, 2018-10-19 17:00:00, 63.0, C, 2018-10-12 09:30:00
1263501461, 24320, 2018-10-19 17:00:00, 63.0, P, 2018-10-12 09:30:00
3879753398, 24320, 2018-10-19 17:00:00, 64.0, C, 2018-10-12 09:30:00
3343861849, 24320, 2018-10-19 17:00:00, 64.0, P, 2018-10-12 09:30:00
2502093816, 24320, 2018-10-19 17:00:00, 65.0, C, 2018-10-12 09:30:00
1785964439, 24320, 2018-10-19 17:00:00, 65.0, P, 2018-10-12 09:30:00
1746104402, 24320, 2018-10-19 17:00:00, 65.5, C, 2018-10-12 09:30:00
2415600303, 24320, 2018-10-19 17:00:00, 65.5, P, 2018-10-12 09:30:00
3350299800, 24320, 2018-10-19 17:00:00, 66.0, C, 2018-10-12 09:30:00
2365216767, 24320, 2018-10-19 17:00:00, 66.0, P, 2018-10-12 09:30:00
3752037302, 24320, 2018-10-19 17:00:00, 66.5, C, 2018-10-12 09:30:00
3052466123, 24320, 2018-10-19 17:00:00, 66.5, P, 2018-10-12 09:30:00
205733944, 24320, 2018-10-19 17:00:00, 67.0, C, 2018-10-12 09:30:00
3453099091, 24320, 2018-10-19 17:00:00, 67.0, P, 2018-10-12 09:30:00
954505006, 24320, 2018-10-19 17:00:00, 67.5, C, 2018-10-12 09:30:00
4065000171, 24320, 2018-10-19 17:00:00, 67.5, P, 2018-10-12 09:30:00
330378938, 24320, 2018-10-19 17:00:00, 68.0, C, 2018-10-12 09:30:00
1245838057, 24320, 2018-10-19 17:00:00, 68.0, P, 2018-10-12 09:30:00
3664178592, 24320, 2018-10-19 17:00:00, 68.5, C, 2018-10-12 09:30:00
813820059, 24320, 2018-10-19 17:00:00, 68.5, P, 2018-10-12 09:30:00
989700494, 24320, 2018-10-19 17:00:00, 69.0, C, 2018-10-12 09:30:00
708524707, 24320, 2018-10-19 17:00:00, 69.0, P, 2018-10-12 09:30:00
2592516964, 24320, 2018-10-19 17:00:00, 69.5, C, 2018-10-12 09:30:00
630509983, 24320, 2018-10-19 17:00:00, 69.5, P, 2018-10-12 09:30:00
1405735876, 24320, 2018-10-19 17:00:00, 70.0, C, 2018-10-12 09:30:00
2094005613, 24320, 2018-10-19 17:00:00, 70.0, P, 2018-10-12 09:30:00
4116623316, 24320, 2018-10-19 17:00:00, 70.5, C, 2018-10-12 09:30:00
2875086151, 24320, 2018-10-19 17:00:00, 70.5, P, 2018-10-12 09:30:00
345474842, 24320, 2018-10-19 17:00:00, 71.0, C, 2018-10-12 09:30:00
2453124731, 24320, 2018-10-19 17:00:00, 71.0, P, 2018-10-12 09:30:00
4164270836, 24320, 2018-10-19 17:00:00, 71.5, C, 2018-10-12 09:30:00
2668040901, 24320, 2018-10-19 17:00:00, 71.5, P, 2018-10-12 09:30:00
186023652, 24320, 2018-10-19 17:00:00, 72.0, C, 2018-10-12 09:30:00
1741081941, 24320, 2018-10-19 17:00:00, 72.0, P, 2018-10-12 09:30:00
1167962936, 24320, 2018-10-19 17:00:00, 72.5, C, 2018-10-12 09:30:00
1042943217, 24320, 2018-10-19 17:00:00, 72.5, P, 2018-10-12 09:30:00
3096212254, 24320, 2018-10-19 17:00:00, 73.0, C, 2018-10-12 09:30:00
3834702295, 24320, 2018-10-19 17:00:00, 73.0, P, 2018-10-12 09:30:00
