2018-10-12 09:30:00,24320,PYPL,2018-10-12,89.5,C,A,PYPL  181012C00089500,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,19,MP,MP,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,89.5,P,A,PYPL  181012P00089500,13.25,13.85,2018-10-11 16:02:00,2018-10-11 16:02:00,21,31,Y2,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,90.0,C,A,PYPL  181012C00090000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,94,MP,Q,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,90.0,P,A,PYPL  181012P00090000,13.7,14.35,2018-10-11 16:02:00,2018-10-11 16:02:00,21,27,Y2,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,90.5,C,A,PYPL  181012C00090500,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,2,BT,BT,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,90.5,P,A,PYPL  181012P00090500,12.4,16.35,2018-10-11 16:02:00,2018-10-11 16:02:00,13,23,Y2,PO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,91.0,C,A,PYPL  181012C00091000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,2,MI,PO,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,91.0,P,A,PYPL  181012P00091000,12.85,16.85,2018-10-11 16:02:00,2018-10-11 16:02:00,16,23,PO,PO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,91.5,C,A,PYPL  181012C00091500,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,5,BT,BT,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,91.5,P,A,PYPL  181012P00091500,14.95,16.0,2018-10-11 16:02:00,2018-10-11 16:02:00,457,31,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
